track_id,track_name,artist_name,release_date,week,rank
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,2019-05-10,2020-01-03,1
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,2019-10-10,2020-01-03,2
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,2019-11-07,2020-01-03,3
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,2019-09-20,2020-01-03,4
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,2018-10-05,2020-01-03,5
21jGcNKet2qwijlDFuPiPb,circles,post malone,2019-09-06,2020-01-03,6
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,2019-10-31,2020-01-03,7
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,2019-11-29,2020-01-03,8
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,2019-06-19,2020-01-03,9
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,2019-11-13,2020-01-03,10
6cy3ki60hLwimwIje7tALf,ritmo (bad boys for life),black eyed peas,2019-10-12,2020-01-03,11
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,2019-05-17,2020-01-03,12
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,2019-12-06,2020-01-03,13
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,2019-03-29,2020-01-03,14
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,2019-12-13,2020-01-03,15
7h0d2h0fUmzbs7zeFigJPn,highest in the room (feat. rosalía & lil baby) - remix,travis scott,2019-12-27,2020-01-03,16
3yOlyBJuViE2YSGn3nVE1K,my oh my (feat. dababy),camila cabello,2019-12-06,2020-01-03,17
1HfMVBKM75vxSfsQ5VefZ5,lose you to love me,selena gomez,2019-10-23,2020-01-03,18
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,2019-08-23,2020-01-03,19
5DxXgozhkPLgrbKFY91w0c,vete,bad bunny,2019-11-21,2020-01-03,20
2tnVG71enUj33Ic2nFN6kZ,ride it,regard,2019-07-26,2020-01-03,21
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,2019-12-13,2020-01-03,22
3eekarcy7kvN4yt5ZFzltW,highest in the room,travis scott,2019-10-04,2020-01-03,23
0RiRZpuVRbi7oqRdSMwhQY,sunflower - spider-man: into the spider-verse,post malone,2019-09-06,2020-01-03,24
2ksOAxtIxY8yElEWw8RhgK,china,anuel aa,2019-07-19,2020-01-03,25
6Ozh9Ok6h4Oi1wUSLtBseN,bop,dababy,2019-09-27,2020-01-03,26
6gi6y1xwmVszDWkUqab1qw,out west (feat. young thug),jackboys,2019-12-27,2020-01-03,27
0hVXuCcriWRGvwMV1r5Yn9,i don't care (with justin bieber),ed sheeran,2019-07-12,2020-01-03,28
57vxBYXtHMk6H1aD29V7PU,heartless,the weeknd,2019-11-27,2020-01-03,29
70eFcWOvlMObDhURTqT4Fv,beautiful people (feat. khalid),ed sheeran,2019-07-12,2020-01-03,30
285pBltuF7vW8TeWk8hdRR,lucid dreams,juice wrld,2018-12-10,2020-01-03,31
3VyjsVV24RmBIbWJAeUJNu,no idea,don toliver,2019-05-29,2020-01-03,32
6Gg1gjgKi2AK4e0qzsR7sd,bandit (with youngboy never broke again),juice wrld,2019-10-04,2020-01-03,33
6mAN61JH0dzyZpWslS11jy,fantasias,rauw alejandro,2019-08-29,2020-01-03,34
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,2019-11-22,2020-01-03,35
6uJONCdr2rC65BNmCnTBWK,gang gang,jackboys,2019-12-27,2020-01-03,36
2Ec33AVlkTTq8BHFgBTdQs,futsal shuffle 2020,lil uzi vert,2019-12-12,2020-01-03,37
4AO1XhrgJczQ9bNVxdfKQe,what to do? (feat. don toliver),jackboys,2019-12-27,2020-01-03,38
2jrAaawDRCn1JjeouxAyDN,had enough (feat. quavo & offset),don toliver,2019-12-27,2020-01-03,39
7CHi4DtfK4heMlQaudCuHK,lose control,meduza,2019-10-11,2020-01-03,40
6ocbgoVGwYJhOv1GgI9NsF,7 rings,ariana grande,2019-02-08,2020-01-03,41
6b2RcmUt1g9N9mQ3CbjX2Y,how do you sleep?,sam smith,2019-07-19,2020-01-03,42
0fea68AdmYNygeTGI4RC18,la canción,j balvin,2019-06-28,2020-01-03,43
2YpeDb67231RjR0MgVLzsG,old town road - remix,lil nas x,2019-06-21,2020-01-03,44
2wrJq5XKLnmhRXHIAf9xBa,"10,000 hours (with justin bieber)",dan + shay,2019-10-04,2020-01-03,45
51Fjme0JiitpyXKuyQiCDo,lalala,y2k,2019-06-28,2020-01-03,46
4vUmTMuQqjdnvlZmAH61Qk,south of the border (feat. camila cabello & cardi b),ed sheeran,2019-07-12,2020-01-03,47
5stPVcRqb4qixbafP9e8lt,hola - remix,dalex,2019-11-01,2020-01-03,48
6LcauUZjF1eXQrgqMUecHX,ayy macarena,tyga,2019-11-13,2020-01-03,49
2TH65lNHgvLxCKXM3apjxI,callaita,bad bunny,2019-05-31,2020-01-03,50
7sQKy5vlPQllr0k9IjYJv3,sigues con el,arcangel,2019-12-13,2020-01-03,51
1iSqfoUFnQwV0QW1EfUit8,suicidal,ynw melly,2019-11-22,2020-01-03,52
2pWOMNQJW3g2zmGjP0Vkb0,whine up,nicky jam,2019-11-01,2020-01-03,53
3CYH422oy1cZNoo0GTG1TK,psycho,red velvet,2019-12-23,2020-01-03,54
4R8BJggjosTswLxtkw8V7P,no me conoce - remix,jhayco,2019-05-24,2020-01-03,55
1lOe9qE0vR9zwWQAOk6CoO,ransom,lil tecca,2019-08-30,2020-01-03,56
3QzAOrNlsabgbMwlZt7TAY,ballin' (with roddy ricch),mustard,2019-06-28,2020-01-03,57
6vBdBCoOhKHiYDDOcorfNo,goodbyes (feat. young thug),post malone,2019-07-05,2020-01-03,58
4HBvwhhYo7YiYXkUDrOHzS,trampoline,shaed,2019-12-27,2020-01-03,59
6RyaV7owmVU6fzEPE17sF1,que tire pa lante,daddy yankee,2019-10-18,2020-01-03,60
3jbT1Y5MoPwEIpZndDDwVq,adicto (with anuel aa & ozuna),tainy,2019-08-22,2020-01-03,61
1ZMiCix7XSAbfAJlEZWMCp,falling,harry styles,2019-12-13,2020-01-03,62
2VxeLyX666F8uXCJ0dZF8B,shallow,lady gaga,2018-10-05,2020-01-03,63
43zdsphuZLzwA9k4DJhU0I,when the party's over,billie eilish,2019-03-29,2020-01-03,64
07Oz5StQ7GRoygNLaXs2pd,good as hell (feat. ariana grande) - remix,lizzo,,2020-01-03,65
2dpaYNEQHiRxtZbfNsse99,happier,marshmello,2018-08-17,2020-01-03,66
0u2P5u6lvoDfwTYjAADbn4,lovely (with khalid),billie eilish,2018-04-19,2020-01-03,67
4jAIqgrPjKLTY9Gbez25Qb,lights up,harry styles,2019-12-13,2020-01-03,68
4QPEwDdOMhY7rNS05mTyMR,own it (feat. ed sheeran & burna boy),stormzy,2019-12-13,2020-01-03,69
2W4yABdLc4Jnds67Poi5Nl,yellow hearts,ant saunders,2019-06-18,2020-01-03,70
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,2019-10-09,2020-01-03,71
40mjsnRjCpycdUw3xhS20g,gatti,jackboys,2019-12-27,2020-01-03,72
5DqdesEfbRyOlSS3Tf6c29,it's you,ali gatie,2019-11-08,2020-01-03,73
7xQAfvXzm3AkraOtGPWIZg,wow.,post malone,2019-09-06,2020-01-03,74
1DFD5Fotzgn6yYXkYsKiGs,piece of your heart,meduza,2019-02-01,2020-01-03,75
6Hj9jySrnFppAI0sEMCZpJ,robbery,juice wrld,2019-03-08,2020-01-03,76
3GRSqlALWISqLeNncZMbpX,mean it,lauv,2019-11-14,2020-01-03,77
37zdqI4r1gswIzczSBkRon,aventura,lunay,2019-10-25,2020-01-03,78
22vgEDb5hykfaTwLuskFGD,sucker,jonas brothers,2019-06-07,2020-01-03,79
7qiZfU4dY1lWllzX7mPBI3,shape of you,ed sheeran,2017-03-03,2020-01-03,80
4u7EnebtmKWzUH433cf5Qv,bohemian rhapsody - remastered 2011,queen,1975-11-21,2020-01-03,81
5qmq61DAAOUaW8AUo8xKhh,truth hurts,lizzo,2019-05-03,2020-01-03,82
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 savage),post malone,2018-04-27,2020-01-03,83
2rc7BkzO8qepMFAxHtOrXc,blanco,j balvin,2019-11-15,2020-01-03,84
6kls8cSlUyHW2BUOkDJIZE,hate me (with juice wrld),ellie goulding,2019-06-26,2020-01-03,85
59s0s39NFWScuHDbHytI14,indeciso,reik,2019-08-23,2020-01-03,86
2kJwzbxV2ppxnQoYw4GLBZ,if the world was ending - feat. julia michaels,jp saxe,2019-10-17,2020-01-03,87
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",ariana grande,2019-02-08,2020-01-03,88
6osaMSJh9NguagEDQcZaKx,loco contigo (feat. j. balvin & tyga),dj snake,2019-07-25,2020-01-03,89
5Id5B3dxJZhPcV9GzgYZZe,quizas,rich music ltd,2019-10-11,2020-01-03,90
25sgk305KZfyuqVBQIahim,sweet but psycho,ava max,2018-08-17,2020-01-03,91
5ry2OE6R2zPQFDO85XkgRb,money in the grave (drake ft. rick ross),drake,2019-06-15,2020-01-03,92
2xLMifQCjDGFmkHkpNLD9h,sicko mode,travis scott,2018-08-03,2020-01-03,93
7fa9MBXhVfQ8P8Df9OEbD8,girls like you (feat. cardi b),maroon 5,2018-06-15,2020-01-03,94
7BlBVFwvbWvcwNcUarQmjk,"yo x ti, tu x mi",rosalía,2019-08-15,2020-01-03,95
5p7ujcrUXASCNwRaWNHR1C,without me,halsey,2018-10-04,2020-01-03,96
1nocRtwyNPVtGcIJqfgdzZ,tutu,camilo,2019-08-09,2020-01-03,97
0pqnGHJpmpxLKifKRmU6WP,believer,imagine dragons,2017-06-23,2020-01-03,98
1vG3YuKRYqPwTmNmYgqkpg,liberdade provisória,henrique & juliano,2019-12-06,2020-01-03,99
1Xnn1TPyr5h0hpRAT4B4EA,bellaquita - remix,dalex,2019-11-22,2020-01-03,100
2qG5sZ7Si6sdK74qLxedYM,con altura,rosalía,2019-03-28,2020-01-03,101
3Z0oQ8r78OUaHvGPiDBR3W,into the unknown,idina menzel,2019-11-15,2020-01-03,102
0fySG6A6qLE8IvDpayb5bM,vibez,dababy,2019-09-27,2020-01-03,103
6Y4PDQv4XjYjHLeLmvyOt0,si te vas,sech,2019-09-26,2020-01-03,104
5w9c2J52mkdntKOmRLeM2m,con calma,daddy yankee,2019-01-24,2020-01-03,105
4t9a07PAghtQMRAIP9FQ7Z,soltera - remix,lunay,2019-10-25,2020-01-03,106
6V9fHiv84WlVTg7CSnIVY2,graveyard,halsey,2019-09-13,2020-01-03,107
6XHVuErjQ4XNm6nDPVCxVX,no guidance (feat. drake),chris brown,2019-06-28,2020-01-03,108
4yI3HpbSFSgFZtJP2kDe5m,look at her now,selena gomez,2019-10-24,2020-01-03,109
1mpD5Q8IM32I4bF6eCpU74,up all night,khalid,2019-11-14,2020-01-03,110
4SSnFejRGlZikf02HLewEF,bury a friend,billie eilish,2019-03-29,2020-01-03,111
3ee8Jmje8o58CHK66QrVC2,sad!,xxxtentacion,2018-03-16,2020-01-03,112
6Qs4SXO9dwPj5GKvVOv8Ki,dancing with a stranger (with normani),sam smith,2019-01-11,2020-01-03,113
073ILU1C3APNRGF66VhtyA,liar,camila cabello,2019-12-06,2020-01-03,114
598yNsG1JFrGd4n2kMoz7F,woah,lil baby,2019-11-08,2020-01-03,115
1rqqCSm0Qe4I9rUvWncaom,high hopes,panic! at the disco,2018-06-22,2020-01-03,116
4ea9w8c4ROqiZpJVhfBA3m,hot (remix) [feat. gunna and travis scott],young thug,2019-12-20,2020-01-03,117
6oJ6le65B3SEqPwMRNXWjY,higher love,kygo,2019-06-28,2020-01-03,118
5a6pdCHlWS2ekOOQ70QnAr,july,noah cyrus,2019-07-31,2020-01-03,119
2gwkD6igEhQbDQegRCcdoB,suge,dababy,2019-03-01,2020-01-03,120
1G2CAJeP7rCwOZjlSJ0Zw3,que calor (with j balvin & el alfa),major lazer,2019-09-11,2020-01-03,121
7dt6x5M1jzdTEt8oCbisTK,better now,post malone,2018-04-27,2020-01-03,122
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),ynw melly,2019-11-22,2020-01-03,123
3TKpJrY9q49Mj1JOsM9zGL,family,the chainsmokers,2019-12-06,2020-01-03,124
7ntUbTIwmwOD6ygCMRZT6e,"writing on the wall (feat. post malone, cardi b & rvssian)",french montana,2019-12-06,2020-01-03,125
1Knctxx9vGZxpZfF66BIEa,legends,juice wrld,2018-06-22,2020-01-03,126
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,2019-11-07,2020-01-03,127
1VJwtWR6z7SpZRwipI12be,candy,doja cat,2018-03-30,2020-01-03,128
7FGq80cy8juXBCD2nrqdWU,eastside (with halsey & khalid),benny blanco,2018-12-07,2020-01-03,129
6DCZcSspjsKoFjzjrWoCdn,god's plan,drake,2018-06-29,2020-01-03,130
0qaWEvPkts34WF68r8Dzx9,turn me on (feat. vula),riton,2019-09-13,2020-01-03,131
2uIX8YMNjGMD7441kqyyNU,ocean eyes,billie eilish,2016-11-18,2020-01-03,132
5iwz1NiezX7WWjnCgY5TH4,calma - remix,pedro capó,2018-10-05,2020-01-03,133
1000nHvUdawXuUHgBod4Wv,panini,lil nas x,2019-09-13,2020-01-03,134
6TqXcAFInzjp0bODyvrWEq,talk (feat. disclosure),khalid,2019-04-05,2020-01-03,135
4bTZeO72FwMa6wKOiqoynL,otro trago - remix,sech,2019-07-26,2020-01-03,136
7iHHxY2NLlJRAmlAmC4ahQ,stuck in a dream (feat. gunna),lil mosey,2019-11-08,2020-01-03,137
5T8EDUDqKcs6OSOwEsfqG7,don't stop me now - remastered 2011,queen,1978-11-10,2020-01-03,138
3cphb8kdsjElYR7r5icK3H,nice to meet ya,niall horan,2019-10-04,2020-01-03,139
5WHTFyqSii0lmT9R21abT8,don't call me up,mabel,2019-01-18,2020-01-03,140
7BKLCZ1jbUBVqRi2FVlTVw,closer,the chainsmokers,2016-07-29,2020-01-03,141
6gBFPUFcJLzWGx4lenP6h2,goosebumps,travis scott,2016-09-16,2020-01-03,142
62zKJrpbLxz6InR3tGyr7o,jackboys,jackboys,2019-12-27,2020-01-03,143
0tgVpDi06FyKpA1z0VMD4v,perfect,ed sheeran,2017-03-03,2020-01-03,144
7ef4DlsgrMEH11cDZd32M6,one kiss (with dua lipa),calvin harris,2018-04-06,2020-01-03,145
25ZAibhr3bdlMCLmubZDVt,que pretendes,j balvin,2019-06-28,2020-01-03,146
5uCax9HTNlzGybIStD3vDh,say you won't let go,james arthur,2016-10-28,2020-01-03,147
7CZyCXKG6d5ALeq41sLzbw,take what you want (feat. ozzy osbourne & travis scott),post malone,2019-09-06,2020-01-03,148
2bT1PH7Cw3J9p3t7nlXCdh,if i can't have you,shawn mendes,2019-06-19,2020-01-03,149
6hw1Sy9wZ8UCxYGdpKrU6M,roller,apache 207,2019-10-25,2020-01-03,150
0bYg9bo50gSsH3LtXe2SQn,all i want for christmas is you,mariah carey,1994-10-28,2020-01-03,151
2JvzF1RMd7lE3KmFlsyZD8,middle child,j. cole,2019-01-23,2020-01-03,152
0KoiMHhqKLoL4xM54rcWYY,"taki taki (feat. selena gomez, ozuna & cardi b)",dj snake,2019-07-25,2020-01-03,153
2grAr8pWMuLWn8ZYEE9wDV,never seen the rain,tones and i,2019-07-15,2020-01-03,154
4lKuzrdZrJuCAedbIslF3A,sentadão,pedro sampaio,2019-11-22,2020-01-03,155
2bPtwnrpFNEe8N7Q85kLHw,combatchy (feat. mc rebecca),anitta,2019-11-20,2020-01-03,156
7KbF6AdprOXEEHlsq11Z6d,11:00 pm,maluma,2019-05-17,2020-01-03,157
0RDgqtvOHLwcI6yz9bjsZV,perreo en la luna,rich music ltd,2019-10-11,2020-01-03,158
2iUXsYOEPhVqEBwsqP70rE,youngblood,5 seconds of summer,2018-06-15,2020-01-03,159
4Of7rzpRpV1mWRbhp5rAqG,bruises,lewis capaldi,2019-05-17,2020-01-03,160
0JP9xo3adEtGSdUEISiszL,moonlight,xxxtentacion,2018-03-16,2020-01-03,161
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,billie eilish,2019-03-29,2020-01-03,162
3s4mrPrEFFPF0LmAfutW0n,the london (feat. j. cole & travis scott),young thug,2019-08-16,2020-01-03,163
7m9OqQk4RVRkw9JJdeAw96,jocelyn flores,xxxtentacion,2017-08-25,2020-01-03,164
4ZLzoOkj0MPWrTLvooIuaa,get you the moon (feat. snøw),kina,2018-10-08,2020-01-03,165
3g0mEQx3NTanacLseoP0Gw,takeaway,the chainsmokers,2019-12-06,2020-01-03,166
58wyJLv6yH1La9NIZPl3ne,can we kiss forever?,kina,2018-08-31,2020-01-03,167
4h8VwCb1MTGoLKueQ1WgbD,wake me up,avicii,2013-09-13,2020-01-03,168
2P91MQbaiQOfbiz9VqhqKQ,i like me better,lauv,2018-05-31,2020-01-03,169
4VXIryQMWpIdGgYR4TrjT1,all girls are the same,juice wrld,2018-12-10,2020-01-03,170
1ndyl3wJCFs872XZ3ztPk6,"dj no pare (feat. zion, dalex, lenny tavárez) - remix",justin quiles,2019-09-06,2020-01-03,171
2qxmye6gAegTMjLKEBoR3d,let me down slowly,alec benjamin,2018-11-16,2020-01-03,172
0bMbDctzMmTyK2j74j3nF3,"alone, pt. ii",alan walker,2019-12-27,2020-01-03,173
6RRNNciQGZEXnqk8SQ9yv5,you need to calm down,taylor swift,2019-08-23,2020-01-03,174
5qrSlOut2rNAWv3ubArkNy,be alright,dean lewis,2019-03-22,2020-01-03,175
1cVlW9WQiGlFdWUXFdFZGh,pa' olvidarme de ella,piso 21,2019-09-06,2020-01-03,176
0DiDStADDVh3SvAsoJAFMk,only human,jonas brothers,2019-06-07,2020-01-03,177
0F7FA14euOIX8KcbEturGH,old town road,lil nas x,2019-06-21,2020-01-03,178
6piAUJJQFD8oHDUr0b7l7q,valentino,24kgoldn,2019-11-22,2020-01-03,179
6RUKPb4LETWmmr3iAEQktW,something just like this,the chainsmokers,2017-04-07,2020-01-03,180
1zB4vmk8tFRmM9UULNzbLB,thunder,imagine dragons,2017-06-23,2020-01-03,181
3bidbhpOYeV4knp8AIu8Xn,can't hold us - feat. ray dalton,macklemore & ryan lewis,2012-10-09,2020-01-03,182
2BgEsaKNfHUdlh97KmvFyo,2002,anne-marie,2018-04-27,2020-01-03,183
3U4isOIWM3VvDubwSI3y7a,all of me,john legend,2013-08-30,2020-01-03,184
3Kd6Wp3lG5HXMB2dlvuy7y,death,trippie redd,2019-11-22,2020-01-03,185
36orMWv2PgvnzXsd5CJ0yL,post malone (feat. rani),sam feldt,2019-08-16,2020-01-03,186
3wwo0bJvDSorOpNfzEkfXx,let me know (i wonder why freestyle),juice wrld,2019-12-07,2020-01-03,187
1tNJrcVe6gwLEiZCtprs1u,3 nights,dominic fike,2018-10-16,2020-01-03,188
7hpJ9tATWb2vztlq99hERP,maniac,conan gray,2019-10-25,2020-01-03,189
4TnFANpjVwVKWzkxNzIyFH,ne reviens pas,gradur,2019-11-29,2020-01-03,190
0rKtyWc8bvkriBthvHKY8d,slow dancing in the dark,joji,2018-10-26,2020-01-03,191
40rXWke6SnXiGkSmaT8ZUr,fantasía,ozuna,2019-11-29,2020-01-03,192
5vdp5UmvTsnMEMESIF2Ym7,another one bites the dust - remastered 2011,queen,1980-06-27,2020-01-03,193
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,billie eilish,2019-03-29,2020-01-03,194
2xJCMIJfcNYDc5iR0sAm2O,new rules,dua lipa,,2020-01-03,195
2PWjKmjyTZeDpmOUa3a5da,cheirosa - ao vivo,jorge & mateus,2019-10-11,2020-01-03,196
1rfofaqEpACxVEHIZBJe6W,havana (feat. young thug),camila cabello,2018-01-12,2020-01-03,197
5F8ffc8KWKNawllr5WsW0r,surtada - remix brega funk,dadá boladão,2019-09-25,2020-01-03,198
3i9UVldZOE0aD0JnyfAZZ0,lover (remix) [feat. shawn mendes],taylor swift,2019-11-13,2020-01-03,199
2IRZnDFmlqMuOrYOLnZZyc,going bad (feat. drake),meek mill,2018-11-30,2020-01-03,200
41L3O37CECZt3N7ziG2z7l,yummy,justin bieber,2020-01-03,2020-01-10,2
1iQDltZqI7BXnHrFy4Qo1k,trampoline (with zayn),shaed,2019-09-26,2020-01-10,46
6U0FIYXCQ3TGrk4tFpLrEA,sugar,brockhampton,2019-08-23,2020-01-10,61
5ACkb3CikcSZPF0h7FSZAp,mean it,lauv,2020-01-02,2020-01-10,69
2FvD20Z8aoWIePi7PoN8sG,toes (feat. lil baby & moneybagg yo),dababy,2019-09-27,2020-01-10,135
0uI7yAKUf52Cn7y3sYyjiX,3 nights,dominic fike,2018-10-16,2020-01-10,157
3tv697PZNnaQN0Mn2zGhS5,a gente fez amor - ao vivo,gusttavo lima,2019-12-05,2020-01-10,168
6lruHh1jF7ezgbLv72xYmf,fml,arizona zervas,2018-06-03,2020-01-10,175
1DEkGXICCGLjDF7C65KBFw,"fuck, i'm lonely (with anne-marie) - from “13 reasons why: season 3”",lauv,2020-01-02,2020-01-10,176
4a6q8CR2hzLk2plDkSxkfD,i.f.l.y.,bazzi,2019-08-09,2020-01-10,178
6H568VnZWTitazwFTwVSd8,i'm so tired...,lauv,2020-01-02,2020-01-10,180
0Q2n5yzl2XRqYbV77tZNYp,goodmorningtokyo!,tokyo’s revenge,2019-10-18,2020-01-10,183
5PYQUBXc7NYeI1obMKSJK0,never really over,katy perry,2019-05-31,2020-01-10,187
4Yxc55NX3tAXC2mHRAhtcW,"all i want - from ""high school musical: the musical: the series""",olivia rodrigo,2019-11-27,2020-01-10,188
7A20WnLkjtZU2d7hIB6Ziu,start wit me (feat. gunna),roddy ricch,2019-12-06,2020-01-10,190
6fxVffaTuwjgEk5h9QyRjy,photograph,ed sheeran,,2020-01-10,194
6CcJMwBtXByIz4zQLzFkKc,i love you,billie eilish,2019-03-29,2020-01-10,195
4z6wo6PJG4Fve45OXK6D9m,infeliz,arcangel,2019-12-20,2020-01-10,196
6K4t31amVTZDgR3sKmwUJJ,the less i know the better,tame impala,2015-07-17,2020-01-10,198
6zeeWid2sgw4lap2jV61PZ,better,khalid,2018-10-18,2020-01-10,200
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,2020-01-10,2020-01-17,3
7HMmFQsKsljwTw8bS7lu19,rare,selena gomez,2020-01-10,2020-01-17,12
4l0Mvzj72xxOpRrp6h8nHi,lose you to love me,selena gomez,2020-01-10,2020-01-17,14
3ClBKQkKoaUQ6UOhe2xlJK,good news,mac miller,2020-01-09,2020-01-17,18
2usxQITOSDqvkYiI0oIwao,you should be sad,halsey,2020-01-10,2020-01-17,24
1ToprX3cpBiXoAe5eNSk74,eleven,khalid,2020-01-09,2020-01-17,51
2ez6qvOTHKeI3ss80NGqnI,trampoline (with zayn),shaed,2019-12-27,2020-01-17,55
7eOkHIcaoUhngxxypM5Ajr,look at her now,selena gomez,2020-01-10,2020-01-17,56
4VgYtXCVJ7IbWAZ5ryfvEQ,muévelo,nicky jam,2020-01-08,2020-01-17,61
3mQ6SLdxxaL52Yte7KF2Ks,morado,j balvin,2020-01-09,2020-01-17,65
2u3EyuCqqV31woqGvO9LBz,sum 2 prove,lil baby,2020-01-10,2020-01-17,75
11OwAR3GlBj9E35Cznf7Lj,vulnerable,selena gomez,2020-01-10,2020-01-17,87
5sK3o66yupTNIK6gWgzGjf,dance again,selena gomez,2020-01-10,2020-01-17,90
11Ey4yJVeWEsA73KjACkVY,ring,selena gomez,2020-01-10,2020-01-17,107
2C0hTkdEoikhKzDCJl32QZ,crowded room (feat. 6lack),selena gomez,2020-01-10,2020-01-17,111
07KXEDMj78x68D884wgVEm,high fashion (feat. mustard),roddy ricch,2019-12-06,2020-01-17,115
63mdJr3NMY3wReOkNE6c6W,people you know,selena gomez,2020-01-10,2020-01-17,119
0uFForNKQPvgSCnxlZIhQy,let me get me,selena gomez,2020-01-10,2020-01-17,161
4bb94wZVF1cX66vQjNeJTX,a sweeter place (feat. kid cudi),selena gomez,2020-01-10,2020-01-17,166
6ztvsy3C6hPjVg9j4x1XKJ,tip toe (feat. a boogie wit da hoodie),roddy ricch,2019-12-06,2020-01-17,176
0PQsrLxPbOBBwwmXCnGvcF,diamonds (with normani),megan thee stallion,2020-01-10,2020-01-17,187
4OtHGdb0KqEbaWb6edUnR9,cut you off,selena gomez,2020-01-10,2020-01-17,195
59iGOjPSOcPLGl3vqEStUp,kinda crazy,selena gomez,2020-01-10,2020-01-17,196
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,2020-01-17,2020-01-24,4
1DWZUa5Mzf2BwzpHtgbHPY,good news,mac miller,2020-01-17,2020-01-24,14
7lidXGPXPYLNThITAOTlkK,you should be sad,halsey,2020-01-17,2020-01-24,16
24NuEDgyRIljwSyY0lsr7b,black swan,bts,2020-01-17,2020-01-24,19
0VSzREd1OjEWJ9tXoFHRQH,those kinda nights (feat. ed sheeran),eminem,2020-01-17,2020-01-24,22
5SiZJoLXp3WOl3J4C8IK0d,darkness,eminem,2020-01-17,2020-01-24,26
4wNIkl5XGiAACjFBlDWuSd,what a man gotta do,jonas brothers,2020-01-17,2020-01-24,27
0GQ5bFTVFFKpwNPc7KwQnB,"you gon’ learn (feat. royce da 5'9"" & white gold)",eminem,2020-01-17,2020-01-24,30
0q2vG0UVuy6ajjcpkQHdZM,unaccommodating (feat. young m.a),eminem,2020-01-17,2020-01-24,32
2hwOoMtWPtTSSn6WHV7Vp5,blue world,mac miller,2020-01-17,2020-01-24,38
5CpsIb7SMFHjmAG8RvIWfq,leaving heaven (feat. skylar grey),eminem,2020-01-17,2020-01-24,44
4jXl6VtkFFKIt3ycUQc5LT,circles,mac miller,2020-01-17,2020-01-24,49
7Dj2wqPYXfSRFwa6qyOztr,in too deep,eminem,2020-01-17,2020-01-24,52
5Xhqh4lwJPtMUTsdBztN1a,me gusta,shakira,2020-01-13,2020-01-24,55
7ccTcabbJlCJiIqtrSSwBk,premonition - intro,eminem,2020-01-17,2020-01-24,57
3R8CyhJfVjvgIROd5RSGhQ,i can see,mac miller,2020-01-17,2020-01-24,62
2Yv2mHzr5AQavVdwQjEokV,hand me downs,mac miller,2020-01-17,2020-01-24,69
1lO9CZo6eDrOy0S7khgryG,no regrets (feat. don toliver),eminem,2020-01-17,2020-01-24,70
3WfSNAoj2D8C9noPSGZZFM,complicated,mac miller,2020-01-17,2020-01-24,71
1qwMkkRiD5jqLeUUjfgblh,lock it up (feat. anderson .paak),eminem,2020-01-17,2020-01-24,72
34d7sGX6WUqq8f04e7CSNF,marsh,eminem,2020-01-17,2020-01-24,73
3QVHSV8YKYq4L8tI5rnFgj,stepdad,eminem,2020-01-17,2020-01-24,74
1hoLUVBx0ixX3kn0EX0P5n,kein wort,juju,2020-01-16,2020-01-24,76
6FZDfxM3a3UCqtzo5pxSLZ,without me,halsey,2020-01-17,2020-01-24,80
5mZXWEH2eh8zMZGCxT5aW0,"yah yah (feat. royce da 5'9"", black thought, q-tip & denaun)",eminem,2020-01-17,2020-01-24,83
40YbWniIEmqy6s58fYXLUh,never love again,eminem,2020-01-17,2020-01-24,90
3Qa944OTMZkg8DHjET8JQv,woods,mac miller,2020-01-17,2020-01-24,91
74gykWHknHDrg4eMdcmdRq,farewell,eminem,2020-01-17,2020-01-24,94
1OuN92HcVG6NVpWbeESNB3,everybody,mac miller,2020-01-17,2020-01-24,98
