track_id,track_name,artist_name,main_artist,canonical_title,release_date,week,rank
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-07-03,22
1mohfLaTJtB2RplHLQVM70,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-04-24,2020-07-03,23
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-07-03,24
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-07-03,25
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-07-03,26
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-07-03,27
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-07-03,28
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-07-03,29
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-07-03,30
2rRJrJEo19S2J82BDsQ3F7,falling,trevor daniel,trevor daniel,falling,2020-03-26,2020-07-03,31
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-07-03,32
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-07-03,33
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-07-03,34
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-07-03,35
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-07-03,36
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,2015-08-14,2020-07-03,37
06s3QtMJVXw1AJX3UfvZG1,hasta que dios diga,anuel aa,anuel aa,hasta que dios diga,2020-05-29,2020-07-03,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-07-10,1
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-07-10,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-07-10,3
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-07-10,4
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-07-10,5
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-07-10,6
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-07-10,7
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-07-10,8
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-07-10,9
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-07-10,10
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-07-10,11
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-07-10,12
5RqR4ZCCKJDcBLIn4sih9l,party girl,staysolidrocky,staysolidrocky,party girl,2020-04-21,2020-07-10,13
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-07-10,14
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-07-10,15
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-07-10,16
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-07-10,17
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-07-10,18
1mohfLaTJtB2RplHLQVM70,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-04-24,2020-07-10,19
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-07-10,20
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-07-10,21
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-07-10,22
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-07-10,23
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-07-10,24
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-07-10,25
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-07-10,26
39Yp9wwQiSRIDOvrVg7mbk,the scotts,the scotts,the scotts,the scotts,2020-04-24,2020-07-10,27
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-07-10,28
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-07-10,29
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-07-10,30
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-07-10,31
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-07-10,32
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-07-10,33
4NhDYoQTYCdWHTvlbGVgwo,gooba,6ix9ine,6ix9ine,gooba,2020-05-08,2020-07-10,34
06s3QtMJVXw1AJX3UfvZG1,hasta que dios diga,anuel aa,anuel aa,hasta que dios diga,2020-05-29,2020-07-10,35
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-07-10,36
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-07-10,37
5v4GgrXPMghOnBBLmveLac,savage remix (feat. beyoncé),megan thee stallion,megan thee stallion,savage remix,2020-04-29,2020-07-10,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-07-17,1
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-07-17,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-07-17,3
7y7w4tl4MaRC2UMEj1mPtr,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-07-17,4
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-07-17,5
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-07-17,6
6o3QUC5oAE4g6WxRIFcZtb,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-07-17,7
4h5N4KyWZMtpeH9vhXSXjd,life's a mess (feat. halsey),juice wrld,juice wrld,life s a mess,2020-07-10,2020-07-17,8
2fZTS0VboxRpF0FdfY7E5P,conversations,juice wrld,juice wrld,conversations,2020-07-10,2020-07-17,9
0XkmeG97T4mtYlWRJcrxec,party girl (remix),staysolidrocky,staysolidrocky,party girl,2020-07-10,2020-07-17,10
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-07-17,11
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-07-17,12
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-07-17,13
66FgjA5ZQJJuypFG1bc8se,hate the other side (with marshmello & the kid laroi),juice wrld,juice wrld,hate the other side,2020-07-10,2020-07-17,14
615vw74T1NebV8pKoutm2J,righteous,juice wrld,juice wrld,righteous,2020-07-10,2020-07-17,15
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-07-17,16
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-07-17,17
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-07-17,18
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-07-17,19
1mohfLaTJtB2RplHLQVM70,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-04-24,2020-07-17,20
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-07-17,21
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-07-17,22
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-07-17,23
1QoG0Yqz1onMsdbOibZVke,titanic,juice wrld,juice wrld,titanic,2020-07-10,2020-07-17,24
3MmCFghNjzZMn3HKqbVizn,blood on my jeans,juice wrld,juice wrld,blood on my jeans,2020-07-10,2020-07-17,25
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-07-17,26
0JoWBcL61YWLXM5vW0YTHO,bad energy,juice wrld,juice wrld,bad energy,2020-07-10,2020-07-17,27
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-07-17,28
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-07-17,29
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-07-17,30
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-07-17,31
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-07-17,32
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-07-17,33
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-07-17,34
7iIzwqG5UxPYwTYUUK4pzU,tell me u luv me (with trippie redd),juice wrld,juice wrld,tell me u luv me,2020-07-10,2020-07-17,35
0jo6Nd4iJU0UFHqS0Xd4l4,fighting demons,juice wrld,juice wrld,fighting demons,2020-07-10,2020-07-17,36
1AnkdcHl86kEhDvhaKDuIe,stay high,juice wrld,juice wrld,stay high,2020-07-10,2020-07-17,37
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-07-17,38
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-07-24,1
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-07-24,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-07-24,3
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-07-24,4
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-07-24,5
7y7w4tl4MaRC2UMEj1mPtr,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-07-24,6
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,dj khaled,popstar,2020-07-17,2020-07-24,7
6o3QUC5oAE4g6WxRIFcZtb,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-07-24,8
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-07-24,9
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-07-24,10
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-07-24,11
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-07-24,12
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-07-24,13
1mohfLaTJtB2RplHLQVM70,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-04-24,2020-07-24,14
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-07-24,15
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-07-24,16
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-07-24,17
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-07-24,18
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-07-24,19
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-07-24,20
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-07-24,21
35RJhm1pEovTBwnNR0zWad,greece (feat. drake),dj khaled,dj khaled,greece,2020-07-16,2020-07-24,22
1eIsyfDHoEbemSnQFsgyAv,party girl (remix),staysolidrocky,staysolidrocky,party girl,2020-07-17,2020-07-24,23
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-07-24,24
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-07-24,25
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-07-24,26
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-07-24,27
4w47S36wQGBhGg073q3nt7,tkn (feat. travis scott),rosalía,rosalia,tkn,2020-05-28,2020-07-24,28
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-07-24,29
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-07-24,30
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-07-24,31
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-07-24,32
4h5N4KyWZMtpeH9vhXSXjd,life's a mess (feat. halsey),juice wrld,juice wrld,life s a mess,2020-07-10,2020-07-24,33
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-07-24,34
2fZTS0VboxRpF0FdfY7E5P,conversations,juice wrld,juice wrld,conversations,2020-07-10,2020-07-24,35
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-07-24,36
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-07-24,37
66FgjA5ZQJJuypFG1bc8se,hate the other side (with marshmello & the kid laroi),juice wrld,juice wrld,hate the other side,2020-07-10,2020-07-24,38
4R2kfaDFhslZEMJqAFNpdd,cardigan,taylor swift,taylor swift,cardigan,2020-07-24,2020-07-31,1
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-07-31,2
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-07-31,3
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. bon iver),taylor swift,taylor swift,exile,2020-07-24,2020-07-31,4
0Jlcvv8IykzHaSmj49uNW8,the 1,taylor swift,taylor swift,the 1,2020-07-24,2020-07-31,5
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-07-31,6
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-07-31,7
2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,taylor swift,taylor swift,the last great american dynasty,2020-07-24,2020-07-31,8
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-07-31,9
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,taylor swift,taylor swift,my tears ricochet,2020-07-24,2020-07-31,10
3hUxzQpSfdDqwM3ZTFQY0K,august,taylor swift,taylor swift,august,2020-07-24,2020-07-31,11
7y7w4tl4MaRC2UMEj1mPtr,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-07-31,12
0ZNU020wNYvgW84iljPkPP,mirrorball,taylor swift,taylor swift,mirrorball,2020-07-24,2020-07-31,13
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-07-31,14
6KJqZcs9XDgVck7Lg9QOTC,seven,taylor swift,taylor swift,seven,2020-07-24,2020-07-31,15
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-07-31,16
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,taylor swift,taylor swift,invisible string,2020-07-24,2020-07-31,17
7kt9e9LFSpN1zQtYEl19o1,this is me trying,taylor swift,taylor swift,this is me trying,2020-07-24,2020-07-31,18
6o3QUC5oAE4g6WxRIFcZtb,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-07-31,19
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,taylor swift,taylor swift,illicit affairs,2020-07-24,2020-07-31,20
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-07-31,21
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-07-31,22
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-07-31,23
5kI4eCXXzyuIUXjQra0Cxi,betty,taylor swift,taylor swift,betty,2020-07-24,2020-07-31,24
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,dj khaled,popstar,2020-07-17,2020-07-31,25
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-07-31,26
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-07-31,27
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-07-31,28
2QDyYdZyhlP2fp79KZX8Bi,mad woman,taylor swift,taylor swift,mad woman,2020-07-24,2020-07-31,29
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-07-31,30
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-07-31,31
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-07-31,32
08fa9LFcFBTcilB3iq2e2A,epiphany,taylor swift,taylor swift,epiphany,2020-07-24,2020-07-31,33
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-07-31,34
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-07-31,35
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-07-31,36
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-07-31,37
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-07-31,38
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-08-07,1
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-08-07,2
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-08-07,3
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-08-07,4
2ygvZOXrIeVL4xZmAWJT2C,my future,billie eilish,billie eilish,my future,2020-07-30,2020-08-07,5
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-08-07,6
4R2kfaDFhslZEMJqAFNpdd,cardigan,taylor swift,taylor swift,cardigan,2020-07-24,2020-08-07,7
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-08-07,8
7y7w4tl4MaRC2UMEj1mPtr,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-08-07,9
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. bon iver),taylor swift,taylor swift,exile,2020-07-24,2020-08-07,10
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-08-07,11
6o3QUC5oAE4g6WxRIFcZtb,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-08-07,12
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-08-07,13
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-08-07,14
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-08-07,15
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-08-07,16
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-08-07,17
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-08-07,18
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-08-07,19
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-08-07,20
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-08-07,21
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-08-07,22
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-08-07,23
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-08-07,24
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-08-07,25
0Jlcvv8IykzHaSmj49uNW8,the 1,taylor swift,taylor swift,the 1,2020-07-24,2020-08-07,26
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-08-07,27
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-08-07,28
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-08-07,29
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-08-07,30
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,dj khaled,popstar,2020-07-17,2020-08-07,31
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-08-07,32
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-08-07,33
3IJYUaN3tx04S4TYyZHKoP,party girl,staysolidrocky,staysolidrocky,party girl,2020-07-15,2020-08-07,34
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-08-07,35
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-08-07,36
4pXW6ZAHBz7ODXTRKklWrM,mamichula - con nicki nicole,trueno,trueno,mamichula con nicki nicole,2020-07-23,2020-08-07,37
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-08-07,38
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-08-14,1
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-08-14,2
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-08-14,3
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-08-14,4
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-08-14,5
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-08-14,6
6wQlQrTY5mVS8EGaFZVwVF,smile (with the weeknd),juice wrld,juice wrld,smile,2020-07-10,2020-08-14,7
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-08-14,8
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-08-14,9
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-08-14,10
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-08-14,11
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-08-14,12
